track_id,sample,init_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
EP12,5,2026-08-28 18:00:00,54,13.1,-142.6,1005.0,21.0
WP20,5,2026-08-28 18:00:00,54,35.3,167.8,1002.0,31.0
WP21,5,2026-08-28 18:00:00,54,34.0,167.8,1002.0,31.0
EP11,5,2026-08-28 18:00:00,60,16.8,-122.5,993.0,32.0
EP12,5,2026-08-28 18:00:00,60,13.1,-143.7,1007.0,22.0
WP20,5,2026-08-28 18:00:00,60,36.9,168.1,1002.0,31.0
WP21,5,2026-08-28 18:00:00,60,36.9,168.1,1002.0,31.0
EP11,5,2026-08-28 18:00:00,66,17.0,-123.2,990.0,32.0
EP12,5,2026-08-28 18:00:00,66,13.1,-144.9,1006.0,22.0
WP20,5,2026-08-28 18:00:00,66,39.0,168.7,1002.0,34.0
WP21,5,2026-08-28 18:00:00,66,39.0,168.7,1002.0,34.0
EP11,5,2026-08-28 18:00:00,72,17.1,-123.9,993.0,33.0
EP12,5,2026-08-28 18:00:00,72,13.1,-146.0,1007.0,22.0
WP20,5,2026-08-28 18:00:00,72,42.2,169.9,1000.0,36.0
WP21,5,2026-08-28 18:00:00,72,42.2,169.9,1000.0,36.0
EP11,5,2026-08-28 18:00:00,78,17.4,-124.6,989.0,33.0
EP12,5,2026-08-28 18:00:00,78,13.1,-147.1,1005.0,21.0
WP20,5,2026-08-28 18:00:00,78,46.1,171.8,998.0,38.0
WP21,5,2026-08-28 18:00:00,78,46.1,171.8,998.0,38.0
EP11,5,2026-08-28 18:00:00,84,17.7,-125.4,991.0,34.0
EP12,5,2026-08-28 18:00:00,84,13.1,-148.2,1007.0,22.0
WP20,5,2026-08-28 18:00:00,84,50.7,173.6,995.0,33.0
WP21,5,2026-08-28 18:00:00,84,50.6,173.6,995.0,33.0
EP11,5,2026-08-28 18:00:00,90,18.0,-126.2,988.0,35.0
EP12,5,2026-08-28 18:00:00,90,13.1,-149.4,1005.0,22.0
WP20,5,2026-08-28 18:00:00,90,54.2,174.1,991.0,29.0
WP21,5,2026-08-28 18:00:00,90,54.2,174.1,991.0,29.0
EP11,5,2026-08-28 18:00:00,96,18.4,-126.9,991.0,35.0
EP12,5,2026-08-28 18:00:00,96,12.9,-150.5,1007.0,22.0
WP20,5,2026-08-28 18:00:00,96,56.1,173.9,988.0,33.0
WP21,5,2026-08-28 18:00:00,96,56.1,173.9,988.0,33.0
EP11,5,2026-08-28 18:00:00,102,18.9,-127.6,987.0,35.0
EP12,5,2026-08-28 18:00:00,102,12.8,-151.5,1005.0,22.0
WP20,5,2026-08-28 18:00:00,102,56.7,173.3,987.0,36.0
WP21,5,2026-08-28 18:00:00,102,56.7,173.3,987.0,36.0
EP11,5,2026-08-28 18:00:00,108,19.5,-128.3,990.0,37.0
EP12,5,2026-08-28 18:00:00,108,12.7,-152.5,1006.0,23.0
WP20,5,2026-08-28 18:00:00,108,56.5,172.4,985.0,37.0
WP21,5,2026-08-28 18:00:00,108,56.5,172.4,985.0,37.0
EP11,5,2026-08-28 18:00:00,114,20.1,-129.1,988.0,37.0
EP12,5,2026-08-28 18:00:00,114,12.6,-153.5,1004.0,23.0
WP20,5,2026-08-28 18:00:00,114,55.7,171.3,984.0,37.0
WP21,5,2026-08-28 18:00:00,114,55.7,171.3,984.0,37.0
EP11,5,2026-08-28 18:00:00,120,20.9,-129.7,992.0,36.0
EP12,5,2026-08-28 18:00:00,120,12.5,-154.5,1005.0,23.0
WP20,5,2026-08-28 18:00:00,120,54.7,171.3,983.0,36.0
WP21,5,2026-08-28 18:00:00,120,54.7,171.3,983.0,36.0
EP11,5,2026-08-28 18:00:00,126,21.9,-130.3,990.0,36.0
EP12,5,2026-08-28 18:00:00,126,12.6,-155.4,1003.0,24.0
WP20,5,2026-08-28 18:00:00,126,53.9,172.0,984.0,32.0
WP21,5,2026-08-28 18:00:00,126,53.9,172.0,984.0,32.0
EP11,5,2026-08-28 18:00:00,132,22.9,-130.8,994.0,38.0
EP12,5,2026-08-28 18:00:00,132,12.7,-156.1,1004.0,25.0
WP20,5,2026-08-28 18:00:00,132,53.4,173.4,985.0,30.0
WP21,5,2026-08-28 18:00:00,132,53.4,173.4,985.0,30.0
EP11,5,2026-08-28 18:00:00,138,24.0,-131.3,993.0,38.0
EP12,5,2026-08-28 18:00:00,138,12.8,-156.8,1002.0,26.0
WP20,5,2026-08-28 18:00:00,138,53.1,175.1,986.0,27.0
WP21,5,2026-08-28 18:00:00,138,53.1,175.1,986.0,27.0
EP11,5,2026-08-28 18:00:00,144,25.3,-131.7,997.0,35.0
EP12,5,2026-08-28 18:00:00,144,12.9,-157.4,1002.0,27.0
WP20,5,2026-08-28 18:00:00,144,53.5,177.0,986.0,24.0
WP21,5,2026-08-28 18:00:00,144,53.5,177.0,986.0,24.0
EP11,5,2026-08-28 18:00:00,150,26.4,-132.0,996.0,34.0
EP12,5,2026-08-28 18:00:00,150,13.1,-157.9,1000.0,27.0
WP20,5,2026-08-28 18:00:00,150,54.3,178.5,987.0,22.0
WP21,5,2026-08-28 18:00:00,150,54.3,178.5,987.0,22.0
EP11,5,2026-08-28 18:00:00,156,27.2,-132.2,998.0,34.0
EP12,5,2026-08-28 18:00:00,156,13.2,-158.1,999.0,28.0
WP20,5,2026-08-28 18:00:00,156,55.4,179.7,986.0,20.0
WP21,5,2026-08-28 18:00:00,156,55.4,179.6,986.0,20.0
EP11,5,2026-08-28 18:00:00,162,28.0,-132.4,998.0,32.0
EP12,5,2026-08-28 18:00:00,162,13.2,-158.4,997.0,28.0
WP20,5,2026-08-28 18:00:00,162,56.7,179.7,986.0,32.0
WP21,5,2026-08-28 18:00:00,162,56.7,179.7,986.0,32.0
EP11,5,2026-08-28 18:00:00,168,28.7,-132.6,1001.0,31.0
EP12,5,2026-08-28 18:00:00,168,13.2,-158.5,996.0,29.0
WP20,5,2026-08-28 18:00:00,168,57.6,179.3,985.0,34.0
WP21,5,2026-08-28 18:00:00,168,57.6,179.3,985.0,34.0
EP11,5,2026-08-28 18:00:00,174,29.2,-133.0,1001.0,31.0
EP12,5,2026-08-28 18:00:00,174,13.3,-158.6,994.0,30.0
WP20,5,2026-08-28 18:00:00,174,58.2,178.2,986.0,34.0
WP21,5,2026-08-28 18:00:00,174,58.2,178.2,986.0,34.0
EP11,5,2026-08-28 18:00:00,180,29.6,-133.5,1004.0,31.0
EP12,5,2026-08-28 18:00:00,180,13.4,-158.6,993.0,31.0
WP20,5,2026-08-28 18:00:00,180,57.7,177.4,986.0,33.0
WP21,5,2026-08-28 18:00:00,180,57.7,177.4,986.0,33.0
EP11,5,2026-08-28 18:00:00,186,30.1,-134.4,1005.0,30.0
EP12,5,2026-08-28 18:00:00,186,13.7,-158.8,990.0,32.0
WP20,5,2026-08-28 18:00:00,186,57.5,177.4,987.0,29.0
WP21,5,2026-08-28 18:00:00,186,57.5,177.4,987.0,29.0
EP11,5,2026-08-28 18:00:00,192,30.4,-135.4,1008.0,30.0
EP12,5,2026-08-28 18:00:00,192,13.9,-158.8,990.0,33.0
WP20,5,2026-08-28 18:00:00,192,57.6,177.8,989.0,25.0
WP21,5,2026-08-28 18:00:00,192,57.6,177.8,989.0,25.0
EP11,5,2026-08-28 18:00:00,198,30.6,-136.5,1009.0,29.0
EP12,5,2026-08-28 18:00:00,198,14.5,-159.0,988.0,34.0
WP20,5,2026-08-28 18:00:00,198,57.8,178.4,991.0,24.0
WP21,5,2026-08-28 18:00:00,198,57.8,178.5,991.0,24.0
EP11,5,2026-08-28 18:00:00,204,30.7,-137.7,1011.0,29.0
EP12,5,2026-08-28 18:00:00,204,15.0,-159.1,989.0,35.0
WP20,5,2026-08-28 18:00:00,204,58.0,179.4,994.0,24.0
WP21,5,2026-08-28 18:00:00,204,58.0,179.4,994.0,24.0
EP11,5,2026-08-28 18:00:00,210,30.9,-139.1,1011.0,28.0
EP12,5,2026-08-28 18:00:00,210,15.8,-159.3,988.0,36.0
WP20,5,2026-08-28 18:00:00,210,57.9,-179.5,999.0,24.0
WP21,5,2026-08-28 18:00:00,210,57.9,-179.5,999.0,24.0
EP11,5,2026-08-28 18:00:00,216,30.9,-140.5,1014.0,28.0
EP12,5,2026-08-28 18:00:00,216,16.6,-159.5,989.0,37.0
WP20,5,2026-08-28 18:00:00,216,57.7,-177.7,1004.0,24.0
WP21,5,2026-08-28 18:00:00,216,57.7,-177.7,1004.0,24.0
EP11,5,2026-08-28 18:00:00,222,30.8,-141.9,1013.0,27.0
EP12,5,2026-08-28 18:00:00,222,17.4,-159.8,987.0,37.0
WP20,5,2026-08-28 18:00:00,222,57.4,-175.3,1009.0,22.0
WP21,5,2026-08-28 18:00:00,222,57.4,-175.3,1009.0,22.0
EP11,5,2026-08-28 18:00:00,228,30.6,-143.3,1014.0,26.0
EP12,5,2026-08-28 18:00:00,228,18.3,-160.0,987.0,38.0
WP20,5,2026-08-28 18:00:00,228,56.4,-172.3,1015.0,20.0
WP21,5,2026-08-28 18:00:00,228,56.4,-172.3,1015.0,20.0
EP11,5,2026-08-28 18:00:00,234,30.5,-144.7,1014.0,24.0
EP12,5,2026-08-28 18:00:00,234,19.2,-160.3,987.0,37.0
WP20,5,2026-08-28 18:00:00,234,55.7,-168.7,1020.0,22.0
WP21,5,2026-08-28 18:00:00,234,55.7,-168.7,1020.0,22.0
EP11,5,2026-08-28 18:00:00,240,30.4,-146.0,1015.0,23.0
EP12,5,2026-08-28 18:00:00,240,19.9,-160.5,992.0,36.0
WP20,5,2026-08-28 18:00:00,240,55.7,-164.3,1021.0,19.0
WP21,5,2026-08-28 18:00:00,240,55.7,-164.3,1021.0,19.0
AL04,8,2026-08-28 18:00:00,0,15.4,-48.9,1010.0,32.0
EP11,8,2026-08-28 18:00:00,0,13.2,-115.4,1002.0,44.0
EP12,8,2026-08-28 18:00:00,0,12.1,-133.1,1007.0,35.0
WP20,8,2026-08-28 18:00:00,0,20.2,167.1,1000.0,67.0
WP20,8,2026-08-28 18:00:00,0,20.2,167.1,1000.0,67.0
WP20,8,2026-08-28 18:00:00,0,20.2,167.1,1000.0,67.0
WP21,8,2026-08-28 18:00:00,0,26.3,166.3,998.0,55.0
WP21,8,2026-08-28 18:00:00,0,26.3,166.3,998.0,55.0
AL04,8,2026-08-28 18:00:00,6,15.7,-51.3,1011.0,28.0
EP11,8,2026-08-28 18:00:00,6,13.2,-115.9,999.0,31.0
EP12,8,2026-08-28 18:00:00,6,12.2,-133.5,1004.0,23.0
WP20,8,2026-08-28 18:00:00,6,20.9,167.1,992.0,41.0
WP21,8,2026-08-28 18:00:00,6,27.1,165.9,996.0,34.0
AL04,8,2026-08-28 18:00:00,12,16.0,-53.7,1010.0,29.0
EP11,8,2026-08-28 18:00:00,12,14.1,-116.2,1001.0,32.0
EP12,8,2026-08-28 18:00:00,12,12.3,-134.1,1006.0,22.0
WP20,8,2026-08-28 18:00:00,12,22.0,167.9,995.0,36.0
WP21,8,2026-08-28 18:00:00,12,28.2,166.0,997.0,30.0
AL04,8,2026-08-28 18:00:00,18,16.2,-56.0,1012.0,28.0
EP11,8,2026-08-28 18:00:00,18,15.0,-116.9,999.0,32.0
EP12,8,2026-08-28 18:00:00,18,12.5,-134.9,1004.0,22.0
WP20,8,2026-08-28 18:00:00,18,23.4,168.6,1000.0,32.0
WP21,8,2026-08-28 18:00:00,18,30.0,166.0,998.0,32.0
AL04,8,2026-08-28 18:00:00,24,16.8,-58.1,1011.0,27.0
EP11,8,2026-08-28 18:00:00,24,15.6,-117.7,1001.0,32.0
EP12,8,2026-08-28 18:00:00,24,12.6,-135.8,1007.0,21.0
WP20,8,2026-08-28 18:00:00,24,25.1,169.2,1000.0,33.0
WP21,8,2026-08-28 18:00:00,24,31.9,165.7,997.0,31.0
AL04,8,2026-08-28 18:00:00,30,17.1,-60.2,1013.0,26.0
EP11,8,2026-08-28 18:00:00,30,16.1,-118.4,998.0,32.0
EP12,8,2026-08-28 18:00:00,30,12.8,-136.6,1006.0,20.0
WP20,8,2026-08-28 18:00:00,30,27.0,169.7,1002.0,29.0
WP21,8,2026-08-28 18:00:00,30,33.0,165.4,998.0,29.0
AL04,8,2026-08-28 18:00:00,36,17.3,-62.2,1012.0,25.0
EP11,8,2026-08-28 18:00:00,36,16.4,-119.2,999.0,32.0
EP12,8,2026-08-28 18:00:00,36,12.9,-137.6,1008.0,22.0
WP20,8,2026-08-28 18:00:00,36,29.0,170.2,1001.0,30.0
WP21,8,2026-08-28 18:00:00,36,33.5,165.4,998.0,27.0
AL04,8,2026-08-28 18:00:00,42,17.5,-64.3,1013.0,23.0
EP11,8,2026-08-28 18:00:00,42,16.7,-119.9,996.0,32.0
EP12,8,2026-08-28 18:00:00,42,13.0,-138.9,1006.0,21.0
WP20,8,2026-08-28 18:00:00,42,31.2,170.0,1002.0,33.0
WP21,8,2026-08-28 18:00:00,42,33.9,165.4,1000.0,26.0
AL04,8,2026-08-28 18:00:00,48,17.7,-65.8,1013.0,23.0
EP11,8,2026-08-28 18:00:00,48,16.8,-120.6,997.0,31.0
EP12,8,2026-08-28 18:00:00,48,13.1,-140.1,1008.0,20.0
WP20,8,2026-08-28 18:00:00,48,33.5,169.6,1001.0,32.0
WP21,8,2026-08-28 18:00:00,48,34.1,165.8,1001.0,24.0
AL04,8,2026-08-28 18:00:00,54,17.9,-67.4,1012.0,22.0
EP11,8,2026-08-28 18:00:00,54,16.9,-121.2,994.0,30.0
EP12,8,2026-08-28 18:00:00,54,13.1,-141.2,1006.0,19.0
WP20,8,2026-08-28 18:00:00,54,35.4,168.1,1002.0,32.0
WP21,8,2026-08-28 18:00:00,54,34.9,167.3,1002.0,31.0
EP11,8,2026-08-28 18:00:00,60,17.0,-121.8,996.0,30.0
EP12,8,2026-08-28 18:00:00,60,13.1,-142.4,1008.0,21.0
WP20,8,2026-08-28 18:00:00,60,36.2,167.3,1002.0,28.0
WP21,8,2026-08-28 18:00:00,60,36.2,167.3,1002.0,28.0
EP11,8,2026-08-28 18:00:00,66,17.1,-122.4,994.0,30.0
EP12,8,2026-08-28 18:00:00,66,13.0,-143.7,1006.0,21.0
WP20,8,2026-08-28 18:00:00,66,37.3,167.2,1003.0,28.0
WP21,8,2026-08-28 18:00:00,66,37.3,167.2,1003.0,28.0
EP11,8,2026-08-28 18:00:00,72,17.1,-123.0,997.0,29.0
EP12,8,2026-08-28 18:00:00,72,13.0,-144.8,1008.0,20.0
WP20,8,2026-08-28 18:00:00,72,38.2,167.8,1002.0,29.0
WP21,8,2026-08-28 18:00:00,72,38.2,167.8,1002.0,29.0
EP11,8,2026-08-28 18:00:00,78,17.2,-123.6,994.0,29.0
EP12,8,2026-08-28 18:00:00,78,13.1,-145.9,1006.0,20.0
WP20,8,2026-08-28 18:00:00,78,40.9,168.9,1003.0,30.0
WP21,8,2026-08-28 18:00:00,78,40.9,168.9,1003.0,30.0
EP11,8,2026-08-28 18:00:00,84,17.3,-124.2,996.0,29.0
EP12,8,2026-08-28 18:00:00,84,13.1,-147.0,1007.0,20.0
WP20,8,2026-08-28 18:00:00,84,43.1,170.5,1001.0,28.0
WP21,8,2026-08-28 18:00:00,84,43.1,170.5,1001.0,28.0
EP11,8,2026-08-28 18:00:00,90,17.4,-124.9,993.0,30.0
EP12,8,2026-08-28 18:00:00,90,13.1,-148.2,1006.0,21.0
EP11,8,2026-08-28 18:00:00,96,17.6,-125.5,996.0,29.0
EP12,8,2026-08-28 18:00:00,96,13.1,-149.4,1008.0,21.0
EP11,8,2026-08-28 18:00:00,102,18.0,-126.2,993.0,30.0
EP12,8,2026-08-28 18:00:00,102,13.0,-150.4,1006.0,21.0
EP11,8,2026-08-28 18:00:00,108,18.3,-126.8,995.0,30.0
EP12,8,2026-08-28 18:00:00,108,13.0,-151.4,1007.0,22.0
EP11,8,2026-08-28 18:00:00,114,18.8,-127.5,992.0,31.0
EP12,8,2026-08-28 18:00:00,114,13.0,-152.5,1005.0,23.0
EP11,8,2026-08-28 18:00:00,120,19.2,-128.1,995.0,31.0
EP12,8,2026-08-28 18:00:00,120,13.0,-153.6,1006.0,23.0
EP11,8,2026-08-28 18:00:00,126,19.9,-128.8,993.0,32.0
EP12,8,2026-08-28 18:00:00,126,13.1,-154.4,1004.0,23.0
EP11,8,2026-08-28 18:00:00,132,20.4,-129.4,995.0,33.0
EP12,8,2026-08-28 18:00:00,132,13.2,-155.2,1005.0,24.0
EP11,8,2026-08-28 18:00:00,138,21.2,-130.2,993.0,33.0
EP12,8,2026-08-28 18:00:00,138,13.3,-155.9,1004.0,24.0
EP11,8,2026-08-28 18:00:00,144,22.1,-130.9,996.0,33.0
EP12,8,2026-08-28 18:00:00,144,13.4,-156.4,1004.0,25.0
EP11,8,2026-08-28 18:00:00,150,22.9,-131.7,994.0,33.0
EP12,8,2026-08-28 18:00:00,150,13.5,-156.8,1002.0,25.0
EP11,8,2026-08-28 18:00:00,156,23.6,-132.5,997.0,33.0
EP12,8,2026-08-28 18:00:00,156,13.5,-157.1,1002.0,25.0
EP11,8,2026-08-28 18:00:00,162,24.3,-133.4,997.0,30.0
EP12,8,2026-08-28 18:00:00,162,13.5,-157.2,1001.0,24.0
EP11,8,2026-08-28 18:00:00,168,24.8,-134.1,1000.0,28.0
EP12,8,2026-08-28 18:00:00,168,13.4,-157.4,1001.0,25.0
EP11,8,2026-08-28 18:00:00,174,25.3,-135.0,1000.0,26.0
EP12,8,2026-08-28 18:00:00,174,13.4,-157.5,999.0,24.0
EP11,8,2026-08-28 18:00:00,180,25.7,-135.7,1003.0,25.0
EP12,8,2026-08-28 18:00:00,180,13.4,-157.6,1000.0,25.0
EP11,8,2026-08-28 18:00:00,186,26.4,-136.6,1004.0,24.0
EP12,8,2026-08-28 18:00:00,186,13.3,-157.8,998.0,25.0
EP11,8,2026-08-28 18:00:00,192,26.9,-137.4,1007.0,23.0
EP12,8,2026-08-28 18:00:00,192,13.3,-158.0,999.0,26.0
EP11,8,2026-08-28 18:00:00,198,27.4,-138.3,1007.0,23.0
EP12,8,2026-08-28 18:00:00,198,13.4,-158.2,997.0,27.0
EP11,8,2026-08-28 18:00:00,204,27.8,-139.3,1009.0,23.0
EP12,8,2026-08-28 18:00:00,204,13.4,-158.4,998.0,27.0
EP11,8,2026-08-28 18:00:00,210,28.1,-140.4,1010.0,22.0
EP12,8,2026-08-28 18:00:00,210,13.5,-158.6,997.0,28.0
EP11,8,2026-08-28 18:00:00,216,28.3,-141.5,1012.0,22.0
EP12,8,2026-08-28 18:00:00,216,13.6,-158.7,997.0,29.0
EP11,8,2026-08-28 18:00:00,222,28.3,-142.7,1012.0,23.0
EP12,8,2026-08-28 18:00:00,222,13.9,-158.8,995.0,30.0
EP11,8,2026-08-28 18:00:00,228,28.5,-144.2,1013.0,24.0
EP12,8,2026-08-28 18:00:00,228,14.1,-158.6,995.0,30.0
EP11,8,2026-08-28 18:00:00,234,28.3,-146.1,1014.0,24.0
EP12,8,2026-08-28 18:00:00,234,14.5,-158.4,993.0,32.0
EP11,8,2026-08-28 18:00:00,240,27.5,-148.5,1014.0,24.0
EP12,8,2026-08-28 18:00:00,240,14.9,-157.9,994.0,33.0
AL04,17,2026-08-28 18:00:00,0,15.6,-48.3,1010.0,33.0
EP11,17,2026-08-28 18:00:00,0,13.5,-115.0,1001.0,57.0
EP11,17,2026-08-28 18:00:00,0,13.5,-115.0,1001.0,57.0
EP12,17,2026-08-28 18:00:00,0,12.2,-132.7,1007.0,30.0
WP20,17,2026-08-28 18:00:00,0,20.2,167.1,1001.0,59.0
WP20,17,2026-08-28 18:00:00,0,20.2,167.1,1001.0,59.0
WP21,17,2026-08-28 18:00:00,0,26.7,166.2,1000.0,55.0
WP21,17,2026-08-28 18:00:00,0,26.7,166.2,1000.0,55.0
AL04,17,2026-08-28 18:00:00,6,16.1,-50.6,1012.0,29.0
EP11,17,2026-08-28 18:00:00,6,13.7,-115.4,995.0,39.0
EP12,17,2026-08-28 18:00:00,6,12.4,-132.9,1005.0,22.0
WP20,17,2026-08-28 18:00:00,6,21.4,167.4,990.0,44.0
WP21,17,2026-08-28 18:00:00,6,27.3,165.7,998.0,35.0
AL04,17,2026-08-28 18:00:00,12,16.4,-53.0,1010.0,29.0
EP11,17,2026-08-28 18:00:00,12,14.4,-116.1,994.0,35.0
EP12,17,2026-08-28 18:00:00,12,12.4,-133.5,1007.0,20.0
WP20,17,2026-08-28 18:00:00,12,22.8,168.0,993.0,38.0
WP21,17,2026-08-28 18:00:00,12,28.1,165.5,998.0,30.0
AL04,17,2026-08-28 18:00:00,18,16.8,-55.2,1012.0,29.0
EP11,17,2026-08-28 18:00:00,18,15.1,-116.9,994.0,35.0
EP12,17,2026-08-28 18:00:00,18,12.7,-134.2,1006.0,21.0
WP20,17,2026-08-28 18:00:00,18,24.4,168.6,995.0,40.0
WP21,17,2026-08-28 18:00:00,18,29.3,165.4,999.0,30.0
AL04,17,2026-08-28 18:00:00,24,17.2,-57.4,1012.0,28.0
EP11,17,2026-08-28 18:00:00,24,15.7,-117.7,997.0,34.0
EP12,17,2026-08-28 18:00:00,24,12.9,-135.0,1008.0,21.0
WP20,17,2026-08-28 18:00:00,24,26.4,169.0,997.0,36.0
WP21,17,2026-08-28 18:00:00,24,30.7,165.2,1000.0,27.0
AL04,17,2026-08-28 18:00:00,30,17.5,-59.6,1013.0,27.0
EP11,17,2026-08-28 18:00:00,30,16.2,-118.6,994.0,33.0
EP12,17,2026-08-28 18:00:00,30,13.0,-135.9,1006.0,20.0
WP20,17,2026-08-28 18:00:00,30,28.6,169.3,1001.0,33.0
WP21,17,2026-08-28 18:00:00,30,31.8,165.1,1000.0,25.0
AL04,17,2026-08-28 18:00:00,36,17.8,-61.6,1012.0,25.0
EP11,17,2026-08-28 18:00:00,36,16.6,-119.3,996.0,32.0
EP12,17,2026-08-28 18:00:00,36,13.1,-136.9,1008.0,22.0
WP20,17,2026-08-28 18:00:00,36,31.0,169.2,1000.0,33.0
WP21,17,2026-08-28 18:00:00,36,32.1,165.2,999.0,23.0
AL04,17,2026-08-28 18:00:00,42,17.7,-63.6,1014.0,24.0
EP11,17,2026-08-28 18:00:00,42,17.0,-120.2,993.0,32.0
EP12,17,2026-08-28 18:00:00,42,13.1,-138.0,1006.0,21.0
WP20,17,2026-08-28 18:00:00,42,33.3,168.4,1000.0,32.0
WP21,17,2026-08-28 18:00:00,42,32.2,166.2,1001.0,30.0
AL04,17,2026-08-28 18:00:00,48,17.8,-65.3,1012.0,22.0
EP11,17,2026-08-28 18:00:00,48,17.2,-120.9,996.0,32.0
EP12,17,2026-08-28 18:00:00,48,13.1,-139.1,1008.0,19.0
WP20,17,2026-08-28 18:00:00,48,34.9,167.2,1000.0,30.0
WP21,17,2026-08-28 18:00:00,48,33.6,167.4,1001.0,29.0
EP11,17,2026-08-28 18:00:00,54,17.5,-121.7,993.0,31.0
EP12,17,2026-08-28 18:00:00,54,13.2,-140.2,1005.0,18.0
WP20,17,2026-08-28 18:00:00,54,36.1,166.7,1002.0,29.0
WP21,17,2026-08-28 18:00:00,54,36.1,166.7,1002.0,29.0
EP11,17,2026-08-28 18:00:00,60,17.6,-122.4,995.0,31.0
EP12,17,2026-08-28 18:00:00,60,13.3,-141.2,1008.0,19.0
WP20,17,2026-08-28 18:00:00,60,37.1,166.7,1002.0,27.0
WP21,17,2026-08-28 18:00:00,60,37.0,166.7,1002.0,27.0
EP11,17,2026-08-28 18:00:00,66,17.8,-123.1,993.0,31.0
EP12,17,2026-08-28 18:00:00,66,13.3,-142.5,1006.0,20.0
WP20,17,2026-08-28 18:00:00,66,37.9,167.2,1003.0,29.0
WP21,17,2026-08-28 18:00:00,66,37.9,167.2,1003.0,29.0
EP11,17,2026-08-28 18:00:00,72,17.9,-123.7,995.0,31.0
EP12,17,2026-08-28 18:00:00,72,13.2,-143.7,1008.0,20.0
WP20,17,2026-08-28 18:00:00,72,40.3,168.1,1002.0,30.0
WP21,17,2026-08-28 18:00:00,72,40.3,168.1,1002.0,30.0
EP11,17,2026-08-28 18:00:00,78,18.2,-124.5,992.0,31.0
EP12,17,2026-08-28 18:00:00,78,13.2,-144.7,1006.0,20.0
WP20,17,2026-08-28 18:00:00,78,42.6,169.5,1001.0,31.0
WP21,17,2026-08-28 18:00:00,78,42.6,169.5,1001.0,31.0
EP11,17,2026-08-28 18:00:00,84,18.4,-125.2,995.0,32.0
EP12,17,2026-08-28 18:00:00,84,13.3,-145.7,1008.0,21.0
WP20,17,2026-08-28 18:00:00,84,44.9,170.6,999.0,30.0
WP21,17,2026-08-28 18:00:00,84,44.9,170.6,999.0,30.0
EP11,17,2026-08-28 18:00:00,90,18.8,-125.9,993.0,31.0
EP12,17,2026-08-28 18:00:00,90,13.3,-146.8,1006.0,22.0
WP20,17,2026-08-28 18:00:00,90,46.9,171.9,998.0,31.0
WP21,17,2026-08-28 18:00:00,90,46.9,171.9,998.0,31.0
EP11,17,2026-08-28 18:00:00,96,19.3,-126.6,996.0,32.0
EP12,17,2026-08-28 18:00:00,96,13.3,-148.0,1008.0,23.0
WP20,17,2026-08-28 18:00:00,96,49.9,173.2,995.0,30.0
WP21,17,2026-08-28 18:00:00,96,50.0,173.2,995.0,30.0
EP11,17,2026-08-28 18:00:00,102,19.9,-127.3,993.0,32.0
EP12,17,2026-08-28 18:00:00,102,13.3,-149.1,1006.0,23.0
WP20,17,2026-08-28 18:00:00,102,53.6,174.2,992.0,29.0
WP21,17,2026-08-28 18:00:00,102,53.6,174.2,992.0,29.0
EP11,17,2026-08-28 18:00:00,108,20.5,-127.8,996.0,32.0
EP12,17,2026-08-28 18:00:00,108,13.2,-150.1,1008.0,24.0
WP20,17,2026-08-28 18:00:00,108,56.9,175.2,987.0,33.0
WP21,17,2026-08-28 18:00:00,108,56.9,175.2,987.0,33.0
EP11,17,2026-08-28 18:00:00,114,21.3,-128.4,994.0,33.0
EP12,17,2026-08-28 18:00:00,114,13.1,-151.2,1006.0,24.0
WP20,17,2026-08-28 18:00:00,114,57.9,175.1,982.0,36.0
WP21,17,2026-08-28 18:00:00,114,57.9,175.1,982.0,36.0
EP11,17,2026-08-28 18:00:00,120,22.1,-128.9,997.0,33.0
EP12,17,2026-08-28 18:00:00,120,13.1,-152.3,1008.0,24.0
WP20,17,2026-08-28 18:00:00,120,57.6,175.2,979.0,38.0
WP21,17,2026-08-28 18:00:00,120,57.6,175.2,979.0,38.0
EP11,17,2026-08-28 18:00:00,126,23.2,-129.4,996.0,33.0
EP12,17,2026-08-28 18:00:00,126,13.1,-153.2,1006.0,24.0
WP20,17,2026-08-28 18:00:00,126,57.1,175.6,979.0,38.0
WP21,17,2026-08-28 18:00:00,126,57.1,175.6,979.0,38.0
EP11,17,2026-08-28 18:00:00,132,24.1,-130.1,1000.0,32.0
EP12,17,2026-08-28 18:00:00,132,13.0,-153.9,1007.0,24.0
WP20,17,2026-08-28 18:00:00,132,56.7,176.5,979.0,38.0
WP21,17,2026-08-28 18:00:00,132,56.7,176.5,979.0,38.0
EP11,17,2026-08-28 18:00:00,138,25.3,-130.7,999.0,31.0
EP12,17,2026-08-28 18:00:00,138,13.0,-154.5,1006.0,24.0
WP20,17,2026-08-28 18:00:00,138,56.4,177.8,980.0,35.0
WP21,17,2026-08-28 18:00:00,138,56.4,177.8,980.0,35.0
EP11,17,2026-08-28 18:00:00,144,26.4,-131.1,1003.0,30.0
EP12,17,2026-08-28 18:00:00,144,13.0,-154.9,1007.0,24.0
WP20,17,2026-08-28 18:00:00,144,56.7,-180.0,981.0,34.0
WP21,17,2026-08-28 18:00:00,144,56.7,-180.0,981.0,34.0
EP11,17,2026-08-28 18:00:00,150,27.4,-131.5,1002.0,29.0
